,구,지점명,주소,위도,경도
0,강남구,한강잠원2점,서울 강남구 압구정로11길 37-30,37.5272668,127.0174561
1,강남구,도곡드림점,서울 강남구 논현로38길 22,37.4851838,127.0433103
2,강남구,강남신사점,"서울 강남구 도산대로1길 20, 1층",37.51798,127.0199777
3,강남구,수서벤처점,서울 강남구 밤고개로1길 10,37.4879855,127.1017774
4,강남구,청담대로점,서울특별시 강남구 도산대로 511 (청담동),37.524716,127.049166
5,강남구,도곡센트레빌점,서울 강남구 선릉로 206,37.4925092,127.0559479
6,강남구,테헤란로점,"서울 강남구 테헤란로 428, 1층 105호",37.5056037,127.0542018
7,강남구,삼성베스트점,서울 강남구 삼성로104길 12,37.5108204,127.055723
8,강남구,역삼만남점,서울 강남구 테헤란로6길 47,37.4955369,127.0318129
9,강남구,논현삼릉역점,서울 강남구 봉은사로 327,37.5101538,127.0426456
10,강남구,역삼태광점,서울 강남구 테헤란로34길 7,37.5010846,127.0403049
11,강남구,강남시티3점,서울 강남구 테헤란로 103,37.4984765,127.0283403
12,강남구,논현한바위점,서울 강남구 강남대로118길 30,37.5068196,127.0257529
13,강남구,역삼타워점,서울 강남구 강남대로84길 16,37.4966521,127.0300128
14,강남구,삼성플러스원점,서울 강남구 봉은사로57길 13 (삼성동) 프리스원센터빌딩 지하1층 일부,37.5115481,127.0449262
15,강남구,논현힐탑점,서울 강남구 논현로 639,37.5105313,127.0320332
16,강남구,신사만남점,서울 강남구 강남대로152길 26,37.51751,127.0215461
17,강남구,삼성현대점,서울 강남구 영동대로106길 9,37.5134659,127.0618329
18,강남구,논현보람점,서울 강남구 논현로132길 15,37.5152193,127.0317939
19,강남구,압구정스퀘어점,서울 강남구 압구정로34길 11 압구정스퀘어 104호,37.526725,127.0303
20,강남구,신사증권점,"서울 강남구 압구정로30길 18, 1층",37.5262701,127.0289891
21,강남구,도곡공원점,서울 강남구 도곡로4길 5,37.4895461,127.0333829
22,강남구,강남센터점,서울 강남구 강남대로96길 5,37.4997792,127.0274413
23,강남구,대청역점,서울 강남구 개포로 623,37.493935,127.0796226
24,강남구,역삼충현점,서울 강남구 봉은사로30길 28,37.5056511,127.0354373
25,강남구,프린세스점,서울특별시 강남구 압구정로46길 23,37.5271434,127.0364866
26,강남구,역삼성지점,서울 강남구 테헤란로43길 10,37.5038458,127.0441263
27,강남구,대치시내점,서울 강남구 도곡로77길 7,37.4987691,127.0583481
28,강남구,논현행운점,서울 강남구 선릉로129길 15,37.5159769,127.0402783
29,강남구,청담누리점,서울 강남구 도산대로57길 7,37.5240722,127.041091
30,강남구,역삼디오빌점,서울 강남구 언주로 427,37.5013456,127.0427038
31,강남구,국기원점,서울 강남구 테헤란로7길 22,37.50070290000001,127.0307453
32,강남구,압구정5점,서울 강남구 도산대로49길 18,37.5239921,127.0373338
33,강남구,역삼태극점,서울 강남구 강남대로78길 8 한국빌딩1층,37.4946558,127.0300658
34,강남구,역삼진미점,"서울 강남구 테헤란로25길 17, 1층",37.5017498,127.0352364
35,강남구,신사제일점,서울 강남구 논현로 808 선호빌딩,37.5208641,127.0284248
36,강남구,청담유시어터점,서울 강남구 도산대로58길 17,37.52203009999999,127.0414904
37,강남구,도곡비전점,서울 강남구 언주로30길 10,37.4873002,127.051556
38,강남구,도곡역점,서울 강남구 남부순환로 2911,37.4923872,127.0579352
39,강남구,삼성역점,서울 강남구 테헤란로 532,37.5081648,127.0622646
40,강남구,일원본점,서울특별시 강남구 양재대로55길 13 (일원동 644-2),37.4916548,127.0875755
41,강남구,골드로즈점,서울 강남구 선릉로86길 31,37.5041284,127.0520308
42,강남구,대치멤버스점,서울 강남구 삼성로85길 42,37.5045291,127.0537958
43,강남구,메트로칸점,서울 강남구 테헤란로88길 10 신안메트로상가 108호,37.5068062,127.0594495
44,강남구,압구정가은점,서울 강남구 선릉로153길 18,37.5248317,127.0379757
45,강남구,자곡신영점,서울특별시 강남구 자곡로 204-5  근린생활시설동 104호,37.4744429,127.1054398
46,강남구,일원석탑점,서울특별시 강남구 개포로 615,37.4926193,127.0755689
47,강남구,압구정로데오점,서울 강남구 도산대로51길 44 (신사동),37.5259514,127.0383732
48,강동구,강동영광점,서울 강동구 상암로21길 12,37.5481459,127.1333396
49,강동구,강동둔촌점,서울 강동구 풍성로63길 47,37.5303524,127.1393203
50,강서구,화곡명월점,서울 강서구 곰달래로 104,37.5302677,126.8443178
51,강동구,한강광나루1점,서울 강동구 천호동 483-1,37.5454404,127.119506
52,강동구,암사보은점,서울 강동구 고덕로28길 10-7,37.5538514,127.1375403
53,강동구,천호중앙점,서울 강동구 천중로15나길 7,37.5466703,127.1287406
54,강동구,강동명일점,"서울 강동구 양재대로134길 43, 1층",37.5477869,127.1460322
55,강동구,암사상암로점,"서울 강동구 상암로4길 10, 1층 1,2,3호",37.5500373,127.1262694
56,강동구,암사그랜드점,서울 강동구 올림픽로98가길 47 상가동 1층,37.5511824,127.1321093
57,강동구,천호승리점,서울 강동구 구천면로 293,37.54601950000001,127.1335962
58,강동구,명일스타점,서울 강동구 고덕로38길 64,37.5516568,127.142414
59,강동구,길동현대점,서울 강동구 명일로 200-34 현대상가 제1동 102호,37.5365973,127.1472302
60,강동구,강동구청점,서울 강동구 성내로5길 19,37.5307188,127.1234739
61,강동구,둔촌수진점,서울 강동구 진황도로 167-7,37.5312724,127.1426734
62,강동구,성내승리점,서울 강동구 풍성로57길 28,37.5301518,127.1364092
63,강동구,길동승리점,서울 강동구 천중로40길 46 (길동한솔빌라트 105호),37.5390993,127.1380169
64,강동구,길동드림힐점,서울 강동구 양재대로111길 54,37.5378543,127.1365716
65,강동구,천호현대점,서울 강동구 올림픽로70길 39,37.5394131,127.1259136
66,강북구,솔밭공원점,서울 강북구 삼양로 531,37.6501847,127.0130823
67,강북구,수유포엠빌점,서울 강북구 한천로139가길 26,37.6404932,127.025109
68,강북구,삼각산SK점,"서울 강북구 삼양로19길 214, 금강빌딩 1층",37.6196124,127.0154044
69,강북구,수유센터점,서울 강북구 인수봉로77길 22,37.6446049,127.0095641
70,강북구,미아삼성점,서울 강북구 삼양로27길 20,37.6189507,127.0201231
71,강북구,수유사랑점,서울 강북구 오패산로77길 17 (번동),37.6366625,127.0258185
72,강북구,수유대한점,서울 강북구 수유로 79,37.6363575,127.0222761
73,강북구,수유점,서울 강북구 노해로 38,37.6388971,127.0231039
