,구,지점명,주소,위도,경도
373,서초구,서초점,서울특별시 서초구 반포대로1길 25  ,37.4816844,127.0116011
374,서초구,서초중앙점,서울특별시 서초구 서초중앙로 14  ,37.4839571,127.01811
375,서초구,서초프라임점,서울특별시 서초구  방배천로2길 22 서초프라임요양병원 1층 ,37.4766515,126.9839074
376,서초구,센트럴시티2호점,서울특별시 서초구 신반포로 176 지하상가 B306호 ,37.5057372,127.0049686
377,서초구,센트럴시티점,서울특별시 서초구 신반포로 176 1층 124호 ,37.5041299,127.0030692
378,서초구,센트럴키오스크점,서울특별시 서초구 신반포로 176  ,37.5041299,127.0030692
379,서초구,신세계강남점,서울특별시 서초구 신반포로 176 신세계백화점B2층 임직원 식당 ,37.5041246,127.0030853
380,서초구,아크로텔강남역점,서울특별시 서초구  효령로77길34 아크로텔강남역오피스텔 1층 ,37.4922008,127.0295625
381,서초구,양재바우뫼로점,서울특별시 서초구 바우뫼로35길 28  ,37.4797103,127.0388089
382,서초구,양재우성점,서울특별시 서초구 바우뫼로 101  ,37.4749563,127.0321745
383,서초구,어반플레이스점,서울특별시 서초구  효령로77길 30 어반플레이스강남호텔 1층 ,37.4916415,127.0290252
384,서초구,예술의전당점,서울특별시 서초구  남부순환로 2406 (서초동 예술의전당) 비타민스테이션 내 편의점 ,37.4786094,127.0113069
385,서초구,오라카이청계산호텔점,서울특별시 서초구 청계산로9길 1-7  ,37.4620221,127.046974
386,서초구,잠원점,서울특별시 서초구 신반포로23길 78-14  ,37.5115174,127.0053916
387,서초구,파미에파크2호점,서울특별시 서초구 사평대로 205 BP1동-3호 ,37.5044253,127.0077601
388,서초구,파미에파크점,서울특별시 서초구 사평대로 205 파미에스테이션 1층 ,37.5029532,127.0035899
389,서초구,R동작대교구름점,서울특별시 서초구 동작대로 350  ,37.5058412,126.9811213
390,성동구,(ET)대구물류[일반],서울특별시 성동구 뚝섬로 377  ,37.5399389,127.0531674
391,성동구,(ET)시화물류[일반],서울특별시 성동구 뚝섬로 377  ,37.5399389,127.0531674
392,성동구,(ET)여주물류[일반],서울특별시 성동구 뚝섬로 377  ,37.5399389,127.0531674
393,성동구,본점,서울특별시 성동구 광나루로 310 푸조비즈타워 101호 ,37.54781639999999,127.0644339
394,성동구,사근초교점,서울특별시 성동구  사근동11길  12  ,37.5621216,127.0482234
395,성동구,상왕십리역점,서울특별시 성동구 왕십리로31나길 43  ,37.5638452,127.0288502
396,성동구,서울숲뚝섬점,서울특별시 성동구 왕십리로14길 30-3  ,37.5483266,127.047326
397,성동구,서울숲ITCT점,서울특별시 성동구 성수일로 10(성수동1가) ITCT 지식산업센터 104호 ,37.547003,127.0527588
398,성동구,성동구청점,서울특별시 성동구 고산자로14길 20  ,37.5627213,127.037285
399,성동구,성동금호점,서울특별시 성동구 장터길 31  ,37.5484549,127.0194114
400,성동구,성동베스트2호점,서울특별시 성동구 연무장길 81 105호 ,37.5416258,127.0582529
401,성동구,성동송정점,서울특별시 성동구 광나루로11길 4  ,37.548596,127.0655948
402,성동구,성동연무장점,서울특별시 성동구  연무장길 58-1 (성수동2가)  ,37.5419942,127.0557633
403,성동구,성동자이점,서울특별시 성동구 고산자로2길 67  ,37.5559161,127.0389455
404,성동구,성동플라이쿱점,서울특별시 성동구 동일로 287  ,37.5570629,127.072083
405,성동구,성수그린점,서울특별시 성동구 연무장17길 14  ,37.54192580000001,127.0616518
406,성동구,성수뚝도점,서울특별시 성동구 성덕정11길 20-1 1층 ,37.5389984,127.0534147
407,성동구,성수백영점,서울특별시 성동구 성수일로 56(성수동2가)  ,37.5453842,127.0502864
408,성동구,성수본사점,서울특별시 성동구 뚝섬로 377 6층 ,37.5399389,127.0531674
