,구,지점명,주소,위도,경도
414,송파구,GS25가든파이브점,"서울 송파구 충민로66(문정2동 634, 가든파이브라이프패션관B1-1028호)",37.4775778,127.1249983
415,송파구,GS25가락센타점,서울 송파구 오금로44가길9 (가락동 170),37.4972505,127.1347831
416,송파구,GS25가락중대로점,서울 송파구 송이로24길15 (가락동 116-8),37.4927594,127.1228931
417,송파구,GS25거여삼호점,"서울 송파구 거마로9길23,  104호(거여1동 136-22, 힐하우스빌딩)",37.4970125,127.1434215
418,송파구,GS25마천센타점,서울 송파구 마천로51길22 (마천동 178-85),37.4966094,127.1521126
419,송파구,GS25문정공원점,서울 송파구 송이로37길9 (장지동 118-10),37.4871023,127.1341007
420,송파구,GS25문정센타점,서울 송파구 새말로5길6 (문정1동 68-21),37.4832318,127.1247435
421,송파구,GS25문정제일점,"서울 송파구 동남로6길17, 1층(문정1동 25-6)",37.4888236,127.1250775
422,송파구,GS25문정현대C동점,서울 송파구 문정동644-2번지,37.48452320000001,127.1258648
423,송파구,GS25방이마천로점,서울 송파구 마천로22 (방이1동 213),37.50942209999999,127.1234244
424,송파구,GS25방이우리점,서울 송파구 위례성대로18길3(방이1동 186-19),37.5116802,127.1263513
425,송파구,GS25보조1점,서울 송파구 올림픽로25 (잠실동 10),37.5140929,127.0749534
426,송파구,GS25삼전나루점,"서울 송파구 백제고분로21길34, 1층(삼전동 16)",37.5065047,127.0913874
427,송파구,GS25삼전학교점,"서울 송파구 백제고분로28길41, 1층 코너(삼전동 69-13)",37.499283,127.0909501
428,송파구,GS25석촌본점,서울 송파구 삼학사로6길16-1(석촌동 219-18),37.4995708,127.0986416
429,송파구,GS25석촌한빛점,"서울 송파구 가락로5길25, 1층(석촌동 245-27)",37.5014733,127.1012834
430,송파구,GS25송파나루점,"서울 송파구 백제고분로45길34, 1층 코너(송파1동 56-1)",37.51066,127.1080029
431,송파구,GS25송파석촌점,"서울 송파구 송파대로42길3, 1층(송파1동 86-5)",37.5045929,127.1084472
432,송파구,GS25송파우리점,서울 송파구 거마로7길10-1 (거여동 178-62),37.4957241,127.144307
433,송파구,GS25송파중앙점,서울 송파구 백제고분로46길4(송파1동 133),37.5084668,127.1118249
434,송파구,GS25송파하비오1호점,"서울 송파구 송파대로111, 205동 120호 (문정동 618, 하비오타워법조대로)",37.482085,127.123578
435,송파구,GS25송파행운점,서울 송파구 가락로144(송파2동 98-33),37.5023687,127.111861
436,송파구,GS25엠스테이트B동점,"서울 송파구 법원로114, B동 120호 (문정동 643-1, 엠스테이트)",37.4853459,127.1222177
437,송파구,GS25올림픽공원점,"서울 송파구 올림픽로424 (방이2동 88, 올림픽공원)",37.5217853,127.1165203
438,송파구,GS25위례비발디점,"서울 송파구 위례광장로163, 상가동 101호 (장지동 879, 위례22단지)",37.4799889,127.1436724
439,송파구,GS25잠실엘스점,"서울 송파구 올림픽로119, 잠실동,파인애플상가1비04,05호 (잠실2동 19-9, 잠실엘스)",37.5120434,127.0841274
440,송파구,GS25잠실점,서울 송파구 오금로11길29(방이2동 38-3),37.5152549,127.1103282
441,송파구,GS25잠실한강1호점,"서울 송파구 백제고분로2, 잠실동,신천나들목 주차장 우측 앞쪽 (잠실동 1-2)",37.5094881,127.0840997
442,송파구,GS25잠실현대점,"서울 송파구 송파대로570, 지하1층 5-1호 (신천동 7-30)",37.5041561,127.1212907
443,송파구,GS25풍납리버빌점,"서울 송파구 풍성로24길42, 상가동101,102호 (풍납동 261)",37.5319897,127.1167496
444,송파구,GS25풍납한울점,서울 송파구 바람드리9길2(풍납1동 87-5),37.5378222,127.1185681
445,송파구,GS25현대시티몰가든5점,"서울 송파구 충민로66, 리빙관 1층 일부 (문정동 634, 가든파이브라이프)",37.4776339,127.1249432
446,양천구,GS25양천한빛점,"서울 양천구 남부순환로73길11, 1층 일부 (신월동 523-15)",37.5200979,126.8394712
447,양천구,GS25목동1단지점,"서울 양천구 목동서로38, A동 119호 (목5동 901, 상가)",37.539193,126.8794362
448,양천구,GS25목동금호점,"서울 양천구 오목로337-10,  104호(목1동 406-271, 소망빌딩)",37.5251801,126.8753593
449,양천구,GS25목동미소점,"서울 양천구 목동중앙북로18길26, 101호/102호 (목동 525-25)",37.54504500000001,126.8749704
450,양천구,GS25목동사랑점,서울 양천구 목동중앙남로14길14(목3동 717-4),37.5403655,126.8662474
451,양천구,GS25목동시장점,"서울 양천구 목동중앙남로10길19, 1층 (목동 740-32)",37.5383785,126.8674464
452,양천구,GS25목동중앙점,"서울 양천구 목동중앙북로60, 106호 (목동 502-1, 신화타워아파트)",37.5468814,126.8696919
453,양천구,GS25목동홍익점,"서울 양천구 목동중앙서로6, 1층 (목4동 794-1)",37.5323388,126.8645315
454,양천구,GS25신월1동점,"서울 양천구 곰달래로5길21, 1층 (신월동 133-13)",37.5314777,126.8334998
455,양천구,GS25신월베스트점,서울 양천구 가로공원로69길8 (신월동 84-17),37.5370446,126.8323529
456,양천구,GS25신월세화점,"서울 양천구 곰달래로5길59, 1층 (신월동 143-5)",37.5344882,126.8316902
457,양천구,GS25신월유일점,"서울 양천구 신월로147, 1층 (신월4동 547-11)",37.5174451,126.8399976
458,양천구,GS25신월중앙점,서울 양천구 가로공원로113(신월5동 50-4),37.5361487,126.8285866
459,양천구,GS25신정대로점,"서울 양천구 중앙로328, 1층 상가 1층 일부 (신정동 939-7)",37.5026898,126.8626537
460,양천구,GS25신정스타점,"서울 양천구 오목로38길23, 1층(신정4동 960-34)",37.5230208,126.856549
461,양천구,GS25신정파인빌점,"서울 양천구 신목로12길17, , 104호/105호 (신정동 339)",37.5206004,126.875385
462,양천구,GS25양천사랑점,"서울 양천구 지양로7길24, 1층 (신월동 941-19)",37.5205396,126.8319914
463,양천구,GS25양천한빛점,"서울 양천구 남부순환로73길11, 1층 일부 (신월동 523-15)",37.5200979,126.8394712
464,영등포구,GS25한강양화1호점,서울 영등포구 양화동100-2번지,37.5450698,126.8892895
465,영등포구,GS25S대림역점,"서울 영등포구 도림로지하 137, 7호 호선 대림역 (대림동 1050-17)",37.4927052,126.8966027
466,영등포구,GS25교직원공제회점,"서울 영등포구 여의나루로50, 지하1층 5호 (여의도동 35-3, 한국교직원공제회관)",37.5218511,126.9258265
467,영등포구,GS25당산골드점,"서울 영등포구 국회대로37길25, 105호 106호 (당산동4가 32-2)",37.5289467,126.9005561
468,영등포구,GS25당산래미안점,서울 영등포구 당산동5가11-1번지 당산삼성래미안 상가 2동 1층 102호,37.53198210000001,126.9030334
469,영등포구,GS25당산스타점,"서울 영등포구 영신로219,  106호(당산동4가 1-2, 코오롱스타폴리스)",37.5273038,126.9028463
470,영등포구,GS25당산진미점,"서울 영등포구 버드나루로19길5 (당산동 121-115, 찬솔원룸)",37.5283622,126.9073868
471,영등포구,GS25대림그랜드점,"서울 영등포구 대림로198, 101호 (대림동 689-1, 대경빌딩)",37.4984618,126.8986147
472,영등포구,GS25대림밸리소홈점,서울 영등포구 대림동1101-7번지,37.4865597,126.9000322
473,영등포구,GS25대림으뜸점,서울 영등포구 도림로41길6(대림3동 710),37.4944606,126.8982641
474,영등포구,GS25대림한신점,서울 영등포구 디지털로413(대림1동 879-1),37.4934168,126.9041327
475,영등포구,GS25도림현대점,서울 영등포구 도신로147 (도림동 76-1),37.5097265,126.9078169
476,영등포구,GS25문래그랜드점,"서울 영등포구 선유로9나길22, 1층 (문래동5가 19-12, 전일빌딩)",37.5157245,126.8859001
477,영등포구,GS25문래승호점,"서울 영등포구 경인로77길14, 1층 (문래동2가 40-6, 영문빌딩)",37.5130033,126.8928845
478,영등포구,GS25문래영시티점,서울 영등포구 문래로28길25 (문래동3가 55-18),37.5161086,126.8999226
479,영등포구,GS25선유도타워점,"서울 영등포구 선유로49길23, 123호(선유도역2차IS비즈타워) (양평동4가 80)",37.5182578,126.88873
480,영등포구,GS25신길무지개점,서울 영등포구 신풍로14길2(신길6동 3980-10),37.4996734,126.9148417
481,영등포구,GS25신길영신점,서울 영등포구 도신로62길23 (신길동 120-64),37.51036149999999,126.9190575
482,영등포구,GS25신도림타운점,"서울 영등포구 도영로2-11, 101호 (대림동 629-35, 한성메르디앙)",37.50631,126.8945759
483,영등포구,GS25양평동아점,"서울 영등포구 영등포로5길19, 101호 (양평동2가 37-1, 동아프라임밸리)",37.5241382,126.8842567
484,영등포구,GS25양평에비앙점,"서울 영등포구 양평로160, 상가 103호 (양평동5가 51, 에듀시티에비앙)",37.5355574,126.8987025
485,영등포구,GS25양평코업점,서울 영등포구 양산로7(양평동3가 30-15),37.5260768,126.8839326
486,영등포구,GS25여의KTB점,"서울 영등포구 여의대로66, 지하1층 (여의도동 23-3, KTB빌딩)",37.5245007,126.9237057
487,영등포구,GS25여의서린점,"서울 영등포구 여의대방로65길17,  110호 (여의도동 45-15, 서린빌딩)",37.5197067,126.9292034
488,영등포구,GS25여의아일렉스점,"서울 영등포구 여의대방로375, 103,104호 (여의도동 44-37, 아일렉스타워)",37.5188585,126.9307631
489,영등포구,GS25여의태흥점,"서울 영등포구 의사당대로8, 1층 (여의도동 17-3, 삼환까뮤빌딩)",37.5278307,126.9168822
490,영등포구,GS25영등포경남점,서울 영등포구 영중로27길6(영등포동7가 69-9),37.5242026,126.9047075
491,영등포구,GS25영등포당일점,"서울 영등포구 영등포로27길8, 1층 (당산동1가 107)",37.5215888,126.8991935
492,영등포구,GS25영등포병원점,서울 영등포구 당산로33길9 (당산동3가 388-1),37.527133,126.8956353
493,영등포구,GS25영등포씨티점,"서울 영등포구 경인로882,  101호(영등포동1가 113-1, 여의도시티아이)",37.5173514,126.9106899
494,영등포구,GS25영등포우성점,"서울 영등포구 대방천로181-1, 1층 (신길동 3743)",37.4992519,126.9111383
495,영등포구,GS25영등포타운점,서울 영등포구 당산로20길9-2 (당산동1가 296),37.523453,126.8973583
496,영등포구,GS25영등포호수점,"서울 영등포구 도림로273, 1층 (신길동 355-165)",37.5021466,126.9040809
497,영등포구,GS25한강양화1호점,서울 영등포구 양화동100-2번지,37.5450698,126.8892895
498,용산구,GS25후암호호점,서울 용산구 두텁바위로58길6 (후암동 343-5),37.549733,126.9819942
499,용산구,GS25S6효창공원앞역점,"서울 용산구 백범로지하 287, 6호선 효창공원앞역 지하1층 (효창동)",37.539289,126.961339
500,용산구,GS25동부이촌점,"서울 용산구 이촌로182, 108호 (이촌동 302-68, 기업은행)",37.5209735,126.9673472
501,용산구,GS25보광그린점,"서울 용산구 장문로96, 1층(보광동 216-12)",37.5259552,127.0001021
502,용산구,GS25서울역점,서울 용산구 한강대로401 (동자동 43-120)스포츠 토토,37.5539778,126.9723143
503,용산구,GS25아이파크몰점,"서울 용산구 한강대로21나길7,  6층 18호 (한강로3가 40-999, 현대아이파크몰)",37.5288539,126.9640447
504,용산구,GS25용산국제점,"서울 용산구 한강대로30길25, B-21  (한강로2가 419, 아스테리움 용산)",37.5277242,126.9689913
505,용산구,GS25용산보광점,"서울 용산구 보광로46, 105,106호 (보광동 259-1, 용호빌딩)스포츠 토토",37.5282487,126.9991845
506,용산구,GS25용산신동아점,서울 용산구 이촌로347 (서빙고동 241-5),37.5191397,126.9890968
